,episode_number,center,steer,speed,throttle
869,episode_0002,000269.png,-0.00014294830907601863,21.0,0.5
870,episode_0002,000270.png,-0.00016631795733701438,22.0,0.5
871,episode_0002,000271.png,-0.00012376582890283316,22.0,0.5
872,episode_0002,000272.png,-4.049644849146716e-05,22.0,0.5
873,episode_0002,000273.png,-3.8762976828365936e-07,22.0,0.5
874,episode_0002,000274.png,7.895699127402622e-06,22.0,0.5
875,episode_0002,000275.png,1.1819401152024511e-05,22.0,0.5
876,episode_0002,000276.png,1.5307125067920424e-05,22.0,0.5
877,episode_0002,000277.png,1.879486080724746e-05,22.0,0.5
878,episode_0002,000278.png,2.2282571080722846e-05,21.0,0.5
879,episode_0002,000279.png,2.620626037241891e-05,21.0,0.5
880,episode_0002,000280.png,2.9258017093525268e-05,21.0,0.5
881,episode_0002,000281.png,3.274574191891588e-05,21.0,0.5
882,episode_0002,000282.png,3.5361521440790966e-05,21.0,0.5
883,episode_0002,000283.png,3.754136196221225e-05,20.0,0.5
884,episode_0002,000284.png,3.9721173379803076e-05,20.0,0.5
885,episode_0002,000285.png,4.102908496861346e-05,20.0,1.0
886,episode_0002,000286.png,4.3644915422191843e-05,20.0,1.0
887,episode_0002,000287.png,3.0129975129966624e-05,20.0,1.0
888,episode_0002,000288.png,-4.311331849748967e-06,20.0,1.0
889,episode_0002,000289.png,-6.0114874941064045e-05,20.0,0.5
890,episode_0002,000290.png,-0.00014294830907601863,21.0,0.5
891,episode_0002,000291.png,-0.00016636453801766038,22.0,0.5
892,episode_0002,000292.png,-0.00012376582890283316,22.0,0.5
893,episode_0002,000293.png,-4.0496433939551935e-05,22.0,0.5
894,episode_0002,000294.png,-3.8762976828365936e-07,22.0,0.5
895,episode_0002,000295.png,7.459760581696173e-06,22.0,0.5
896,episode_0002,000296.png,1.138343577622436e-05,22.0,0.5
897,episode_0002,000297.png,1.530713780084625e-05,22.0,0.5
898,episode_0002,000298.png,1.879486080724746e-05,22.0,0.5
899,episode_0002,000299.png,2.27185373660177e-05,21.0,0.5
900,episode_0003,000000.png,5.231584964349167e-06,0.0,1.0
901,episode_0003,000001.png,5.231584964349167e-06,0.0,1.0
902,episode_0003,000002.png,5.231584964349167e-06,0.0,1.0
903,episode_0003,000003.png,5.231584964349167e-06,0.0,1.0
904,episode_0003,000004.png,5.231584964349167e-06,0.0,1.0
905,episode_0003,000005.png,5.231584964349167e-06,0.0,1.0
906,episode_0003,000006.png,5.231584964349167e-06,0.0,1.0
907,episode_0003,000007.png,5.231584964349167e-06,0.0,1.0
908,episode_0003,000008.png,5.231584964349167e-06,0.0,1.0
909,episode_0003,000009.png,6.10351571594947e-06,0.0,1.0
910,episode_0003,000010.png,8.937290658650454e-06,0.0,1.0
911,episode_0003,000011.png,1.0245186786050908e-05,0.0,1.0
912,episode_0003,000012.png,8.71930842549773e-06,0.0,1.0
913,episode_0003,000013.png,6.975446467549773e-06,0.0,1.0
914,episode_0003,000014.png,6.5394810917496216e-06,0.0,1.0
915,episode_0003,000015.png,5.231584964349167e-06,0.0,1.0
916,episode_0003,000016.png,5.013602276449092e-06,0.0,1.0
917,episode_0003,000017.png,4.795619588549016e-06,0.0,1.0
918,episode_0003,000018.png,4.57763690064894e-06,0.0,1.0
919,episode_0003,000019.png,4.141671524848789e-06,0.0,1.0
920,episode_0003,000020.png,4.141671524848789e-06,0.0,1.0
921,episode_0003,000021.png,4.141671524848789e-06,0.0,1.0
922,episode_0003,000022.png,4.141671524848789e-06,0.0,1.0
923,episode_0003,000023.png,4.141671524848789e-06,0.0,1.0
924,episode_0003,000024.png,4.141671524848789e-06,0.0,1.0
925,episode_0003,000025.png,4.141671524848789e-06,0.0,1.0
926,episode_0003,000026.png,4.141671524848789e-06,0.0,1.0
927,episode_0003,000027.png,4.141671524848789e-06,0.0,1.0
928,episode_0003,000028.png,4.141671524848789e-06,0.0,1.0
929,episode_0003,000029.png,4.141671524848789e-06,0.0,1.0
930,episode_0003,000030.png,4.141671524848789e-06,0.0,1.0
931,episode_0003,000031.png,4.141671524848789e-06,0.0,1.0
932,episode_0003,000032.png,4.141671524848789e-06,0.0,1.0
933,episode_0003,000033.png,4.141671524848789e-06,0.0,1.0
934,episode_0003,000034.png,4.141671524848789e-06,0.0,1.0
935,episode_0003,000035.png,4.141671524848789e-06,0.0,1.0
936,episode_0003,000036.png,4.141671524848789e-06,0.0,1.0
937,episode_0003,000037.png,4.141671524848789e-06,0.0,1.0
938,episode_0003,000038.png,6.757463779649697e-06,0.0,1.0
939,episode_0003,000039.png,1.3078962410872919e-06,3.0,1.0
940,episode_0003,000040.png,-1.1335100680298638e-05,6.0,1.0
941,episode_0003,000041.png,-3.095354259130545e-05,9.0,1.0
942,episode_0003,000042.png,-5.449567470350303e-05,11.0,1.0
943,episode_0003,000043.png,-8.152553346008062e-05,14.0,1.0
944,episode_0003,000044.png,-0.00011073521454818547,16.0,1.0
945,episode_0003,000045.png,-0.00014038085646461695,18.0,1.0
946,episode_0003,000046.png,-0.00016261509153991938,20.0,0.5
947,episode_0003,000047.png,-0.00017438616487197578,22.0,0.5
948,episode_0003,000048.png,-0.00017482212570030242,24.0,0.5
949,episode_0003,000049.png,-0.00016741071885917336,25.0,0.5
950,episode_0003,000050.png,-0.0001543317484902218,25.0,0.5
951,episode_0003,000051.png,-0.00013863699859939516,26.0,0.5
952,episode_0003,000052.png,-0.00012076241546310484,26.0,0.5
953,episode_0003,000053.png,-0.00010288783232681453,26.0,0.5
954,episode_0003,000054.png,-8.632114622741938e-05,26.0,0.5
955,episode_0003,000055.png,-7.062639633659273e-05,26.0,0.5
956,episode_0003,000056.png,-5.711146877729334e-05,26.0,0.5
957,episode_0003,000057.png,-4.534040272119455e-05,25.0,0.5
958,episode_0003,000058.png,-3.444126559770666e-05,25.0,0.5
959,episode_0003,000059.png,-2.5285993615398183e-05,25.0,0.5
960,episode_0003,000060.png,-1.743861685099546e-05,24.0,0.5
961,episode_0003,000061.png,-8.283343049697578e-06,24.0,0.5
962,episode_0003,000062.png,6.757463779649697e-06,24.0,0.5
963,episode_0003,000063.png,4.3378557165851817e-05,23.0,0.5
964,episode_0003,000064.png,0.00012403215805534273,23.0,0.5
965,episode_0003,000065.png,0.00014299665053840727,23.0,0.5
966,episode_0003,000066.png,0.00013689314073417336,22.0,0.5
967,episode_0003,000067.png,0.00012948171934112906,22.0,0.5
968,episode_0003,000068.png,0.00012163434439571574,22.0,0.5
969,episode_0003,000069.png,0.00011509486648719758,21.0,0.5
970,episode_0003,000070.png,0.00010899134940700606,21.0,0.5
971,episode_0003,000071.png,0.00010332380043109879,21.0,0.5
972,episode_0003,000072.png,9.83101999736391e-05,21.0,0.5
973,episode_0003,000073.png,9.416852844879031e-05,20.0,0.5
974,episode_0003,000074.png,9.002685692394152e-05,20.0,0.5
975,episode_0003,000075.png,8.610316581325606e-05,20.0,1.0
976,episode_0003,000076.png,8.370535942958668e-05,20.0,1.0
977,episode_0003,000077.png,6.604875670745969e-05,20.0,1.0
978,episode_0003,000078.png,2.746581958490424e-05,20.0,1.0
979,episode_0003,000079.png,-3.095354259130545e-05,21.0,0.5
980,episode_0003,000080.png,-0.00011509486648719758,21.0,0.5
981,episode_0003,000081.png,-0.00014299665053840727,22.0,0.5
982,episode_0003,000082.png,-0.00010114397446159273,22.0,0.5
983,episode_0003,000083.png,-2.1798270608996972e-05,22.0,0.5
984,episode_0003,000084.png,1.2860979040851817e-05,22.0,0.5
985,episode_0003,000085.png,1.8092563550453633e-05,22.0,0.5
986,episode_0003,000086.png,2.1144322090549394e-05,22.0,0.5
987,episode_0003,000087.png,2.3324149879044853e-05,22.0,0.5
988,episode_0003,000088.png,2.5503975848550908e-05,22.0,0.5
989,episode_0003,000089.png,2.833775033650454e-05,21.0,0.5
990,episode_0003,000090.png,3.095354259130545e-05,21.0,0.5
991,episode_0003,000091.png,3.444126559770666e-05,21.0,0.5
992,episode_0003,000092.png,3.6403111153049394e-05,21.0,0.5
993,episode_0003,000093.png,3.880092117469758e-05,21.0,0.5
994,episode_0003,000094.png,4.0544782677898183e-05,20.0,0.5
995,episode_0003,000095.png,4.228864418109879e-05,20.0,0.5
996,episode_0003,000096.png,4.3378557165851817e-05,20.0,1.0
997,episode_0003,000097.png,4.599435123964213e-05,20.0,1.0
998,episode_0003,000098.png,3.1389510695589706e-05,20.0,1.0
999,episode_0003,000099.png,-3.4877232337748865e-06,20.0,1.0
1000,episode_0003,000100.png,-5.841936217620969e-05,20.0,0.5
1001,episode_0003,000101.png,-0.00014212471432983875,21.0,0.5
1002,episode_0003,000102.png,-0.00016566684644203633,22.0,0.5
1003,episode_0003,000103.png,-0.0001229422487085685,22.0,0.5
1004,episode_0003,000104.png,-4.0108818211592734e-05,22.0,0.5
1005,episode_0003,000105.png,6.539481205436459e-07,22.0,0.5
1006,episode_0003,000106.png,8.283343049697578e-06,22.0,0.5
1007,episode_0003,000107.png,1.1989048289251514e-05,22.0,0.5
1008,episode_0003,000108.png,1.5694755347794853e-05,22.0,0.5
1009,episode_0003,000109.png,1.940046058734879e-05,22.0,0.5
1010,episode_0003,000110.png,2.288818359375e-05,21.0,0.5
1011,episode_0003,000111.png,2.637590660015121e-05,21.0,0.5
1012,episode_0003,000112.png,2.9645647373399697e-05,21.0,0.5
1013,episode_0003,000113.png,3.2697404094506055e-05,21.0,0.5
1014,episode_0003,000114.png,3.531319816829637e-05,21.0,0.5
1015,episode_0003,000115.png,3.792898860410787e-05,20.0,0.5
1016,episode_0003,000116.png,4.0108818211592734e-05,20.0,0.5
1017,episode_0003,000117.png,4.163469566265121e-05,20.0,1.0
1018,episode_0003,000118.png,4.3814521632157266e-05,20.0,1.0
1019,episode_0003,000119.png,2.9645647373399697e-05,20.0,1.0
1020,episode_0003,000120.png,-5.231584964349167e-06,20.0,1.0
1021,episode_0003,000121.png,-6.0163223679410294e-05,20.0,0.5
1022,episode_0003,000122.png,-0.00014299665053840727,21.0,0.5
1023,episode_0003,000123.png,-0.00016653878265060484,22.0,0.5
1024,episode_0003,000124.png,-0.0001238141703652218,22.0,0.5
1025,episode_0003,000125.png,-4.0544782677898183e-05,22.0,0.5
1026,episode_0003,000126.png,-8.719308084437216e-07,22.0,0.5
1027,episode_0003,000127.png,7.62939453125e-06,22.0,0.5
1028,episode_0003,000128.png,1.1989048289251514e-05,22.0,0.5
1029,episode_0003,000129.png,1.5694755347794853e-05,22.0,0.5
1030,episode_0003,000130.png,1.874651206890121e-05,22.0,0.5
1031,episode_0003,000131.png,2.288818359375e-05,21.0,0.5
1032,episode_0003,000132.png,2.637590660015121e-05,21.0,0.5
1033,episode_0003,000133.png,2.9645647373399697e-05,21.0,0.5
1034,episode_0003,000134.png,3.2697404094506055e-05,21.0,0.5
1035,episode_0003,000135.png,3.5967146686743945e-05,21.0,0.5
1036,episode_0003,000136.png,3.792898860410787e-05,20.0,0.5
1037,episode_0003,000137.png,4.0108818211592734e-05,20.0,0.5
1038,episode_0003,000138.png,4.141671161050908e-05,20.0,1.0
1039,episode_0003,000139.png,4.3814521632157266e-05,20.0,1.0
1040,episode_0003,000140.png,2.9645647373399697e-05,20.0,1.0
1041,episode_0003,000141.png,-5.231584964349167e-06,20.0,1.0
1042,episode_0003,000142.png,-6.0163223679410294e-05,20.0,0.5
1043,episode_0003,000143.png,-0.00014299665053840727,21.0,0.5
1044,episode_0003,000144.png,-0.00016653878265060484,22.0,0.5
1045,episode_0003,000145.png,-0.0001238141703652218,22.0,0.5
1046,episode_0003,000146.png,-4.0544782677898183e-05,22.0,0.5
1047,episode_0003,000147.png,-8.719308084437216e-07,22.0,0.5
1048,episode_0003,000148.png,8.283343049697578e-06,22.0,0.5
1049,episode_0003,000149.png,1.1989048289251514e-05,22.0,0.5
1050,episode_0003,000150.png,1.5476771295652725e-05,22.0,0.5
1051,episode_0003,000151.png,1.874651206890121e-05,22.0,0.5
1052,episode_0003,000152.png,2.288818359375e-05,21.0,0.5
1053,episode_0003,000153.png,2.637590660015121e-05,21.0,0.5
1054,episode_0003,000154.png,2.9645647373399697e-05,21.0,0.5
1055,episode_0003,000155.png,3.2697404094506055e-05,21.0,0.5
1056,episode_0003,000156.png,3.531319816829637e-05,21.0,0.5
1057,episode_0003,000157.png,3.792898860410787e-05,20.0,0.5
1058,episode_0003,000158.png,4.0108818211592734e-05,20.0,0.5
1059,episode_0003,000159.png,4.163469566265121e-05,20.0,1.0
1060,episode_0003,000160.png,4.3814521632157266e-05,20.0,1.0
1061,episode_0003,000161.png,2.9645647373399697e-05,20.0,1.0
1062,episode_0003,000162.png,-5.231584964349167e-06,20.0,1.0
1063,episode_0003,000163.png,-6.0163223679410294e-05,20.0,0.5
1064,episode_0003,000164.png,-0.00014299665053840727,21.0,0.5
1065,episode_0003,000165.png,-0.00016653878265060484,22.0,0.5
1066,episode_0003,000166.png,-0.0001238141703652218,22.0,0.5
1067,episode_0003,000167.png,-4.0544782677898183e-05,22.0,0.5
1068,episode_0003,000168.png,1.3078962410872919e-06,22.0,0.5
1069,episode_0003,000169.png,9.809221410250757e-06,22.0,0.5
1070,episode_0003,000170.png,1.3950892935099546e-05,22.0,0.5
1071,episode_0003,000171.png,1.743861685099546e-05,22.0,0.5
1072,episode_0003,000172.png,2.0054409105796367e-05,22.0,0.5
1073,episode_0003,000173.png,2.3760114345350303e-05,21.0,0.5
1074,episode_0003,000174.png,2.7247837351751514e-05,21.0,0.5
1075,episode_0003,000175.png,3.073556217714213e-05,21.0,0.5
1076,episode_0003,000176.png,3.095354259130545e-05,21.0,0.5
1077,episode_0003,000177.png,3.356933666509576e-05,21.0,0.5
1078,episode_0003,000178.png,3.662109520519152e-05,20.0,0.5
1079,episode_0003,000179.png,3.858293712255545e-05,20.0,0.5
1080,episode_0003,000180.png,4.0108818211592734e-05,20.0,1.0
1081,episode_0003,000181.png,4.272460864740424e-05,20.0,1.0
1082,episode_0003,000182.png,2.9209681088104844e-05,20.0,1.0
1083,episode_0003,000183.png,-5.231584964349167e-06,20.0,1.0
1084,episode_0003,000184.png,-6.103515625e-05,20.0,0.5
1085,episode_0003,000185.png,-0.00014386858674697578,21.0,0.5
1086,episode_0003,000186.png,-0.0001669747434789315,22.0,0.5
1087,episode_0003,000187.png,-0.00012425014574546367,22.0,0.5
1088,episode_0003,000188.png,-4.098074714420363e-05,22.0,0.5
1089,episode_0003,000189.png,-8.719308084437216e-07,22.0,0.5
1090,episode_0003,000190.png,6.975446467549773e-06,22.0,0.5
1091,episode_0003,000191.png,1.1553082913451362e-05,22.0,0.5
1092,episode_0003,000192.png,1.5476771295652725e-05,22.0,0.5
1093,episode_0003,000193.png,1.874651206890121e-05,22.0,0.5
1094,episode_0003,000194.png,2.288818359375e-05,21.0,0.5
1095,episode_0003,000195.png,2.899169885495212e-05,21.0,0.5
1096,episode_0003,000196.png,3.2697404094506055e-05,21.0,0.5
1097,episode_0003,000197.png,3.531319816829637e-05,21.0,0.5
1098,episode_0003,000198.png,3.792898860410787e-05,21.0,0.5
1099,episode_0003,000199.png,-0.3499736189842224,20.0,0.5
1100,episode_0003,000200.png,-0.3404453694820404,20.0,1.0
1101,episode_0003,000201.png,-0.31520429253578186,20.0,1.0
1102,episode_0003,000202.png,-0.28299951553344727,19.0,1.0
1103,episode_0003,000203.png,-0.25172096490859985,20.0,1.0
1104,episode_0003,000204.png,-0.2228764146566391,20.0,0.5
1105,episode_0003,000205.png,-0.19631020724773407,21.0,0.5
1106,episode_0003,000206.png,-0.1718272566795349,22.0,0.5
1107,episode_0003,000207.png,-0.14976763725280762,22.0,0.5
1108,episode_0003,000208.png,-0.13019409775733948,22.0,0.5
1109,episode_0003,000209.png,0.08696746826171875,22.0,0.5
1110,episode_0003,000210.png,-0.10830601304769516,22.0,0.5
1111,episode_0003,000211.png,-0.10479845106601715,22.0,0.5
1112,episode_0003,000212.png,-0.09357496351003647,22.0,0.5
1113,episode_0003,000213.png,-0.08192749321460724,22.0,0.5
1114,episode_0003,000214.png,-0.07146366685628891,21.0,0.5
1115,episode_0003,000215.png,-0.4980480670928955,21.0,0.5
1116,episode_0003,000216.png,-0.48288694024086,21.0,0.5
1117,episode_0003,000217.png,-0.4541306495666504,20.0,0.5
1118,episode_0003,000218.png,-0.4133245050907135,20.0,1.0
1119,episode_0003,000219.png,-0.3694206178188324,20.0,1.0
1120,episode_0003,000220.png,-0.3284684419631958,20.0,1.0
1121,episode_0003,000221.png,-0.2913459837436676,20.0,0.5
1122,episode_0003,000222.png,-0.2575841546058655,21.0,0.5
1123,episode_0003,000223.png,-0.22690178453922272,21.0,0.5
1124,episode_0003,000224.png,-0.19932980835437775,21.0,0.5
1125,episode_0003,000225.png,-0.17479607462882996,21.0,0.5
1126,episode_0003,000226.png,-0.1531166136264801,21.0,0.5
1127,episode_0003,000227.png,-0.13404682278633118,21.0,0.5
1128,episode_0003,000228.png,-0.11733780056238174,21.0,0.5
1129,episode_0003,000229.png,-0.10273121297359467,21.0,0.5
1130,episode_0003,000230.png,-0.08998249471187592,21.0,0.5
1131,episode_0003,000231.png,-0.07886886596679688,21.0,0.5
1132,episode_0003,000232.png,-0.5692501664161682,20.0,0.5
1133,episode_0003,000233.png,-0.5536879301071167,20.0,0.5
1134,episode_0003,000234.png,-0.5248057842254639,20.0,1.0
1135,episode_0003,000235.png,-0.4831373989582062,19.0,1.0
1136,episode_0003,000236.png,-0.4351687729358673,19.0,1.0
1137,episode_0003,000237.png,-0.3885014057159424,19.0,1.0
1138,episode_0003,000238.png,-0.34517037868499756,20.0,0.5
1139,episode_0003,000239.png,-0.30494165420532227,21.0,0.5
1140,episode_0003,000240.png,-0.2678072154521942,22.0,0.5
1141,episode_0003,000241.png,-0.2342386543750763,22.0,0.5
1142,episode_0003,000242.png,-0.2043338268995285,22.0,0.5
1143,episode_0003,000243.png,-0.1779690384864807,22.0,0.5
1144,episode_0003,000244.png,-0.15489982068538666,22.0,0.5
1145,episode_0003,000245.png,-0.13481827080249786,22.0,0.5
1146,episode_0003,000246.png,-0.517396092414856,22.0,0.5
1147,episode_0003,000247.png,-0.49456024169921875,22.0,0.5
1148,episode_0003,000248.png,-0.05888693779706955,21.0,0.5
1149,episode_0003,000249.png,-0.02449842169880867,21.0,0.5
1150,episode_0003,000250.png,-0.01164866890758276,21.0,0.5
1151,episode_0003,000251.png,-0.008451079949736595,21.0,0.5
1152,episode_0003,000252.png,-0.0072044371627271175,20.0,0.5
1153,episode_0003,000253.png,-0.006365639623254538,20.0,0.5
1154,episode_0003,000254.png,-0.005673435982316732,20.0,0.5
1155,episode_0003,000255.png,-0.0050797597505152225,20.0,1.0
1156,episode_0003,000256.png,-0.0045683723874390125,20.0,1.0
1157,episode_0003,000257.png,-0.0041574751958251,20.0,1.0
1158,episode_0003,000258.png,-0.0038040161598473787,20.0,0.5
1159,episode_0003,000259.png,-0.0034093584399670362,21.0,0.5
1160,episode_0003,000260.png,-0.002955082571133971,21.0,0.5
1161,episode_0003,000261.png,-0.002549525583162904,21.0,0.5
1162,episode_0003,000262.png,-0.002216121181845665,21.0,0.5
1163,episode_0003,000263.png,-0.0019267491297796369,21.0,0.5
1164,episode_0003,000264.png,-0.0016760689904913306,21.0,0.5
1165,episode_0003,000265.png,-0.0014585222816094756,21.0,0.5
1166,episode_0003,000266.png,-0.001269640284590423,21.0,0.5
1167,episode_0003,000267.png,-0.0011052812915295362,20.0,0.5
1168,episode_0003,000268.png,-0.0009623936493881047,20.0,0.5
1169,episode_0003,000269.png,-0.0008382524829357862,20.0,0.5
1170,episode_0003,000270.png,-0.0007302420563064516,20.0,1.0
1171,episode_0003,000271.png,-0.0006349835894070566,20.0,1.0
1172,episode_0003,000272.png,-0.0005688258679583669,20.0,1.0
1173,episode_0003,000273.png,-0.0005323137738741934,20.0,0.5
1174,episode_0003,000274.png,-0.0004964555846527219,21.0,0.5
1175,episode_0003,000275.png,-0.00042702810605987906,21.0,0.5
1176,episode_0003,000276.png,-0.00036555700353346765,21.0,0.5
1177,episode_0003,000277.png,-0.00031498499447479844,21.0,0.5
1178,episode_0003,000278.png,-0.000272587378276512,21.0,1.0
1179,episode_0003,000279.png,-0.00023716517898719758,21.0,1.0
1180,episode_0003,000280.png,-0.0002256120933452621,21.0,1.0
1181,episode_0003,000281.png,-0.0002426147402729839,22.0,1.0
1182,episode_0003,000282.png,-0.000322178442729637,22.0,1.0
1183,episode_0003,000283.png,-0.000322178442729637,23.0,1.0
1184,episode_0003,000284.png,-0.00027912683435715735,23.0,1.0
1185,episode_0003,000285.png,-0.0002388000430073589,23.0,1.0
1186,episode_0003,000286.png,-0.00020577566465362906,23.0,1.0
1187,episode_0003,000287.png,-0.00017732892592903227,23.0,1.0
1188,episode_0003,000288.png,-0.000152587890625,23.0,1.0
1189,episode_0003,000289.png,-0.00013155255874153227,23.0,1.0
1190,episode_0003,000290.png,-0.00011345999519107863,23.0,1.0
1191,episode_0003,000291.png,-0.00011106218880740926,24.0,1.0
1192,episode_0003,000292.png,-0.00011640276352409273,26.0,1.0
1193,episode_0003,000293.png,-0.00012217930634506047,28.0,1.0
1194,episode_0003,000294.png,-0.00012566702207550406,29.0,1.0
1195,episode_0003,000295.png,-0.00012664795212913305,31.0,1.0
1196,episode_0003,000296.png,-0.00012566702207550406,32.0,1.0
1197,episode_0003,000297.png,-0.00012348720338195562,33.0,1.0
1198,episode_0003,000298.png,-0.00011999948037555441,34.0,1.0
1199,episode_0003,000299.png,-0.00011629376967903227,35.0,1.0
1200,episode_0004,000000.png,3.2697405458748108e-06,0.0,1.0
1201,episode_0004,000001.png,3.2697405458748108e-06,0.0,1.0
1202,episode_0004,000002.png,3.2697405458748108e-06,0.0,1.0
1203,episode_0004,000003.png,3.2697405458748108e-06,0.0,1.0
1204,episode_0004,000004.png,3.2697405458748108e-06,0.0,1.0
1205,episode_0004,000005.png,3.2697405458748108e-06,0.0,1.0
1206,episode_0004,000006.png,3.2697405458748108e-06,0.0,1.0
1207,episode_0004,000007.png,3.2697405458748108e-06,0.0,1.0
1208,episode_0004,000008.png,3.2697405458748108e-06,0.0,1.0
1209,episode_0004,000009.png,3.2697405458748108e-06,0.0,1.0
1210,episode_0004,000010.png,6.975446467549773e-06,0.0,1.0
1211,episode_0004,000011.png,8.283343049697578e-06,0.0,1.0
1212,episode_0004,000012.png,6.975446467549773e-06,0.0,1.0
1213,episode_0004,000013.png,5.231584964349167e-06,0.0,1.0
1214,episode_0004,000014.png,4.359654212748865e-06,0.0,1.0
1215,episode_0004,000015.png,3.2697405458748108e-06,0.0,1.0
1216,episode_0004,000016.png,2.8337751700746594e-06,0.0,1.0
1217,episode_0004,000017.png,2.8337751700746594e-06,0.0,1.0
1218,episode_0004,000018.png,2.8337751700746594e-06,0.0,1.0
1219,episode_0004,000019.png,2.6157924821745837e-06,0.0,1.0
1220,episode_0004,000020.png,2.6157924821745837e-06,0.0,1.0
1221,episode_0004,000021.png,2.6157924821745837e-06,0.0,1.0
1222,episode_0004,000022.png,2.6157924821745837e-06,0.0,1.0
1223,episode_0004,000023.png,2.6157924821745837e-06,0.0,1.0
1224,episode_0004,000024.png,2.6157924821745837e-06,0.0,1.0
1225,episode_0004,000025.png,2.6157924821745837e-06,0.0,1.0
1226,episode_0004,000026.png,2.6157924821745837e-06,0.0,1.0
1227,episode_0004,000027.png,2.6157924821745837e-06,0.0,1.0
1228,episode_0004,000028.png,2.6157924821745837e-06,0.0,1.0
1229,episode_0004,000029.png,2.6157924821745837e-06,0.0,1.0
1230,episode_0004,000030.png,2.6157924821745837e-06,0.0,1.0
1231,episode_0004,000031.png,2.6157924821745837e-06,0.0,1.0
1232,episode_0004,000032.png,2.6157924821745837e-06,0.0,1.0
1233,episode_0004,000033.png,2.6157924821745837e-06,0.0,1.0
1234,episode_0004,000034.png,2.6157924821745837e-06,0.0,1.0
1235,episode_0004,000035.png,2.6157924821745837e-06,0.0,1.0
1236,episode_0004,000036.png,2.6157924821745837e-06,0.0,1.0
1237,episode_0004,000037.png,2.6157924821745837e-06,0.0,1.0
1238,episode_0004,000038.png,4.795619588549016e-06,0.0,1.0
1239,episode_0004,000039.png,-8.719308084437216e-07,3.0,1.0
1240,episode_0004,000040.png,-1.3950892935099546e-05,6.0,1.0
1241,episode_0004,000041.png,-3.313337219879031e-05,9.0,1.0
1242,episode_0004,000042.png,-5.5803571740398183e-05,11.0,1.0
1243,episode_0004,000043.png,-8.283342322101817e-05,14.0,1.0
1244,episode_0004,000044.png,-0.00011247907241340727,16.0,1.0
1245,episode_0004,000045.png,-0.00014125279267318547,18.0,1.0
1246,episode_0004,000046.png,-0.00016392298857681453,20.0,0.5
1247,episode_0004,000047.png,-0.00017482212570030242,22.0,0.5
1248,episode_0004,000048.png,-0.00017613002273719758,24.0,0.5
1249,episode_0004,000049.png,-0.00016828264051582664,25.0,0.5
1250,episode_0004,000050.png,-0.0001552036846987903,25.0,0.5
1251,episode_0004,000051.png,-0.00013863699859939516,26.0,0.5
1252,episode_0004,000052.png,-0.0001211983835673891,26.0,0.5
1253,episode_0004,000053.png,-0.00010332380043109879,26.0,0.5
1254,episode_0004,000054.png,-8.632114622741938e-05,26.0,0.5
1255,episode_0004,000055.png,-7.149832526920363e-05,26.0,0.5
1256,episode_0004,000056.png,-5.754743324359879e-05,26.0,0.5
1257,episode_0004,000057.png,-4.534040272119455e-05,25.0,0.5
1258,episode_0004,000058.png,-3.444126559770666e-05,25.0,0.5
1259,episode_0004,000059.png,-2.5285993615398183e-05,25.0,0.5
1260,episode_0004,000060.png,-1.743861685099546e-05,24.0,0.5
1261,episode_0004,000061.png,-8.283343049697578e-06,24.0,0.5
1262,episode_0004,000062.png,5.667550340149319e-06,24.0,0.5
1263,episode_0004,000063.png,4.0544782677898183e-05,23.0,0.5
1264,episode_0004,000064.png,0.0001229422487085685,23.0,0.5
1265,episode_0004,000065.png,0.00014386858674697578,23.0,0.5
1266,episode_0004,000066.png,0.00013798305008094758,22.0,0.5
1267,episode_0004,000067.png,0.00013013566785957664,22.0,0.5
1268,episode_0004,000068.png,0.0001220703125,22.0,0.5
1269,episode_0004,000069.png,0.00011509486648719758,21.0,0.5
1270,episode_0004,000070.png,0.00010942731751129031,21.0,0.5
1271,episode_0004,000071.png,0.00010397774894954637,21.0,0.5
1272,episode_0004,000072.png,9.961809701053426e-05,21.0,0.5
1273,episode_0004,000073.png,9.482247696723789e-05,20.0,0.5
1274,episode_0004,000074.png,9.046281775226817e-05,20.0,0.5
1275,episode_0004,000075.png,8.610316581325606e-05,20.0,1.0
1276,episode_0004,000076.png,8.435930794803426e-05,20.0,1.0
1277,episode_0004,000077.png,6.604875670745969e-05,20.0,1.0
1278,episode_0004,000078.png,2.746581958490424e-05,20.0,1.0
1279,episode_0004,000079.png,-3.095354259130545e-05,21.0,0.5
1280,episode_0004,000080.png,-0.00011465889838291332,21.0,0.5
1281,episode_0004,000081.png,-0.00014299665053840727,22.0,0.5
1282,episode_0004,000082.png,-0.00010114397446159273,22.0,0.5
1283,episode_0004,000083.png,-2.1798270608996972e-05,22.0,0.5
1284,episode_0004,000084.png,1.2860979040851817e-05,22.0,0.5
1285,episode_0004,000085.png,1.8528529835748486e-05,22.0,0.5
1286,episode_0004,000086.png,2.1144322090549394e-05,22.0,0.5
1287,episode_0004,000087.png,2.3324149879044853e-05,22.0,0.5
1288,episode_0004,000088.png,2.5503975848550908e-05,22.0,0.5
1289,episode_0004,000089.png,2.833775033650454e-05,21.0,0.5
1290,episode_0004,000090.png,3.1389510695589706e-05,21.0,0.5
1291,episode_0004,000091.png,3.444126559770666e-05,21.0,0.5
1292,episode_0004,000092.png,3.6839075619354844e-05,21.0,0.5
1293,episode_0004,000093.png,3.880092117469758e-05,21.0,0.5
